POD,CPU,MEMORY,TIME
front-end-55b89655c7-r7j55,150m,98Mi,1702577997.3357263
front-end-55b89655c7-r7j55,152m,98Mi,1702578018.7463727
front-end-55b89655c7-r7j55,175m,99Mi,1702578040.2482128
front-end-55b89655c7-r7j55,172m,96Mi,1702578061.6758358
front-end-55b89655c7-r7j55,153m,96Mi,1702578083.1102474
front-end-55b89655c7-r7j55,170m,97Mi,1702578104.5436037
front-end-55b89655c7-r7j55,128m,97Mi,1702578125.983296
front-end-55b89655c7-r7j55,157m,98Mi,1702578147.4653475
front-end-55b89655c7-r7j55,153m,99Mi,1702578168.906916
front-end-55b89655c7-r7j55,151m,99Mi,1702578190.3328886
front-end-55b89655c7-r7j55,158m,97Mi,1702578211.7617807
front-end-55b89655c7-r7j55,140m,98Mi,1702578233.2307875
front-end-55b89655c7-r7j55,154m,96Mi,1702578254.7325642
front-end-55b89655c7-r7j55,142m,98Mi,1702578276.160627
front-end-55b89655c7-r7j55,140m,95Mi,1702578297.5892785
front-end-55b89655c7-r7j55,154m,96Mi,1702578319.0044827
front-end-55b89655c7-r7j55,145m,98Mi,1702578340.4303205
front-end-55b89655c7-r7j55,148m,98Mi,1702578361.9429677
front-end-55b89655c7-r7j55,163m,96Mi,1702578383.3831913
front-end-55b89655c7-r7j55,143m,95Mi,1702578404.8513927
front-end-55b89655c7-r7j55,175m,97Mi,1702578426.312164
front-end-55b89655c7-r7j55,132m,98Mi,1702578447.7286496
front-end-55b89655c7-r7j55,160m,95Mi,1702578469.2573729
front-end-55b89655c7-r7j55,134m,98Mi,1702578490.672308
front-end-55b89655c7-r7j55,146m,96Mi,1702578512.1281488
front-end-55b89655c7-r7j55,186m,97Mi,1702578533.5984445
front-end-55b89655c7-r7j55,167m,95Mi,1702578555.0372021
front-end-55b89655c7-r7j55,192m,96Mi,1702578576.6090868
front-end-55b89655c7-r7j55,159m,98Mi,1702578598.0433185
front-end-55b89655c7-r7j55,152m,98Mi,1702578619.4994898
front-end-55b89655c7-r7j55,178m,96Mi,1702578640.934414
front-end-55b89655c7-r7j55,155m,96Mi,1702578662.365278
front-end-55b89655c7-r7j55,150m,98Mi,1702578683.8575714
front-end-55b89655c7-r7j55,152m,96Mi,1702578705.3179502
front-end-55b89655c7-r7j55,141m,98Mi,1702578726.7679353
front-end-55b89655c7-r7j55,170m,97Mi,1702578748.1587067
front-end-55b89655c7-r7j55,186m,98Mi,1702578769.5287104
front-end-55b89655c7-r7j55,152m,98Mi,1702578790.9424245
front-end-55b89655c7-r7j55,150m,97Mi,1702578812.270679
front-end-55b89655c7-r7j55,162m,97Mi,1702578833.6308541
front-end-55b89655c7-r7j55,176m,97Mi,1702578854.9763622
front-end-55b89655c7-r7j55,132m,99Mi,1702578876.2979414
front-end-55b89655c7-r7j55,155m,96Mi,1702578897.6913083
front-end-55b89655c7-r7j55,138m,97Mi,1702578918.976242
front-end-55b89655c7-r7j55,142m,97Mi,1702578940.347622
front-end-55b89655c7-r7j55,144m,97Mi,1702578961.699936
front-end-55b89655c7-r7j55,146m,96Mi,1702578983.0496442
front-end-55b89655c7-r7j55,155m,98Mi,1702579004.5056489
front-end-55b89655c7-r7j55,155m,98Mi,1702579025.8602018
front-end-55b89655c7-r7j55,162m,96Mi,1702579047.229862
front-end-55b89655c7-r7j55,145m,99Mi,1702579068.6278677
front-end-55b89655c7-r7j55,156m,98Mi,1702579089.9937255
front-end-55b89655c7-r7j55,145m,97Mi,1702579111.4501982
front-end-55b89655c7-r7j55,152m,97Mi,1702579132.8627038
front-end-55b89655c7-r7j55,157m,96Mi,1702579154.2591574
front-end-55b89655c7-r7j55,157m,96Mi,1702579175.6572027
front-end-55b89655c7-r7j55,166m,99Mi,1702579197.0706604
front-end-55b89655c7-r7j55,178m,96Mi,1702579218.6208725
front-end-55b89655c7-r7j55,142m,96Mi,1702579240.024739
front-end-55b89655c7-r7j55,147m,98Mi,1702579261.437596
front-end-55b89655c7-r7j55,147m,98Mi,1702579282.8648121
front-end-55b89655c7-r7j55,160m,99Mi,1702579304.298007
front-end-55b89655c7-r7j55,152m,97Mi,1702579325.8167021
front-end-55b89655c7-r7j55,154m,96Mi,1702579347.245697
front-end-55b89655c7-r7j55,164m,96Mi,1702579368.6890013
front-end-55b89655c7-r7j55,176m,98Mi,1702579390.1023824
front-end-55b89655c7-r7j55,156m,99Mi,1702579411.5496943
front-end-55b89655c7-r7j55,180m,96Mi,1702579433.115722
front-end-55b89655c7-r7j55,153m,97Mi,1702579454.5126889
front-end-55b89655c7-r7j55,166m,95Mi,1702579475.943227
front-end-55b89655c7-r7j55,177m,99Mi,1702579497.3699188
front-end-55b89655c7-r7j55,156m,96Mi,1702579518.80252
front-end-55b89655c7-r7j55,177m,97Mi,1702579540.3035688
front-end-55b89655c7-r7j55,162m,101Mi,1702579561.7554405
front-end-55b89655c7-r7j55,157m,96Mi,1702579583.1706407
front-end-55b89655c7-r7j55,188m,96Mi,1702579604.6156633
front-end-55b89655c7-r7j55,147m,97Mi,1702579626.0498161
front-end-55b89655c7-r7j55,159m,98Mi,1702579647.5678267
front-end-55b89655c7-r7j55,137m,96Mi,1702579668.996234
front-end-55b89655c7-r7j55,168m,98Mi,1702579690.459063
front-end-55b89655c7-r7j55,152m,98Mi,1702579711.8778043
front-end-55b89655c7-r7j55,151m,95Mi,1702579733.318783
front-end-55b89655c7-r7j55,147m,98Mi,1702579754.7886157
front-end-55b89655c7-r7j55,171m,95Mi,1702579776.2183585
front-end-55b89655c7-r7j55,187m,99Mi,1702579797.6579292
front-end-55b89655c7-r7j55,165m,98Mi,1702579819.1032662
front-end-55b89655c7-r7j55,144m,97Mi,1702579840.5054314
front-end-55b89655c7-r7j55,154m,96Mi,1702579861.947612
front-end-55b89655c7-r7j55,130m,96Mi,1702579883.3326674
front-end-55b89655c7-r7j55,163m,97Mi,1702579904.6694021
front-end-55b89655c7-r7j55,139m,97Mi,1702579926.0048642
front-end-55b89655c7-r7j55,168m,97Mi,1702579947.3427625
front-end-55b89655c7-r7j55,150m,97Mi,1702579968.7441359
front-end-55b89655c7-r7j55,156m,98Mi,1702579990.104223
front-end-55b89655c7-r7j55,178m,96Mi,1702580011.431852
front-end-55b89655c7-r7j55,130m,99Mi,1702580032.7904189
front-end-55b89655c7-r7j55,148m,95Mi,1702580054.151638
front-end-55b89655c7-r7j55,152m,97Mi,1702580075.5742931
front-end-55b89655c7-r7j55,151m,97Mi,1702580096.9124997
front-end-55b89655c7-r7j55,157m,99Mi,1702580118.2884254
front-end-55b89655c7-r7j55,145m,100Mi,1702580139.6632156
front-end-55b89655c7-r7j55,149m,95Mi,1702580161.0487404
front-end-55b89655c7-r7j55,162m,99Mi,1702580182.4997537
front-end-55b89655c7-r7j55,197m,99Mi,1702580203.8839097
front-end-55b89655c7-r7j55,165m,98Mi,1702580225.28425
front-end-55b89655c7-r7j55,148m,97Mi,1702580246.7006004
front-end-55b89655c7-r7j55,157m,97Mi,1702580268.1394088
front-end-55b89655c7-r7j55,139m,98Mi,1702580289.6435862
front-end-55b89655c7-r7j55,158m,97Mi,1702580311.05104
front-end-55b89655c7-r7j55,186m,100Mi,1702580332.478104
front-end-55b89655c7-r7j55,153m,97Mi,1702580353.9137797
front-end-55b89655c7-r7j55,153m,97Mi,1702580375.3454983
front-end-55b89655c7-r7j55,168m,98Mi,1702580396.8564913
front-end-55b89655c7-r7j55,146m,98Mi,1702580418.2687018
front-end-55b89655c7-r7j55,186m,97Mi,1702580439.711248
front-end-55b89655c7-r7j55,153m,95Mi,1702580461.1501737
front-end-55b89655c7-r7j55,182m,100Mi,1702580482.5776942
front-end-55b89655c7-r7j55,148m,100Mi,1702580504.2716808
front-end-55b89655c7-r7j55,151m,97Mi,1702580525.6966133
front-end-55b89655c7-r7j55,172m,99Mi,1702580547.1086087
front-end-55b89655c7-r7j55,169m,97Mi,1702580568.5501807
front-end-55b89655c7-r7j55,182m,98Mi,1702580589.9634194
front-end-55b89655c7-r7j55,160m,97Mi,1702580611.4797604
front-end-55b89655c7-r7j55,207m,97Mi,1702580632.9718468
front-end-55b89655c7-r7j55,168m,98Mi,1702580654.3824184
front-end-55b89655c7-r7j55,204m,94Mi,1702580675.8346822
front-end-55b89655c7-r7j55,154m,99Mi,1702580697.282488
front-end-55b89655c7-r7j55,220m,98Mi,1702580718.7848635
front-end-55b89655c7-r7j55,154m,99Mi,1702580740.2002115
front-end-55b89655c7-r7j55,181m,101Mi,1702580761.6349502
front-end-55b89655c7-r7j55,195m,97Mi,1702580783.0645847
front-end-55b89655c7-r7j55,171m,98Mi,1702580804.5259745
front-end-55b89655c7-r7j55,182m,97Mi,1702580826.0432198
front-end-55b89655c7-r7j55,179m,97Mi,1702580847.4720485
front-end-55b89655c7-r7j55,156m,97Mi,1702580868.9008706
front-end-55b89655c7-r7j55,167m,96Mi,1702580890.3132675
front-end-55b89655c7-r7j55,148m,98Mi,1702580911.761033
front-end-55b89655c7-r7j55,164m,97Mi,1702580933.261751
front-end-55b89655c7-r7j55,179m,98Mi,1702580954.6747844
front-end-55b89655c7-r7j55,144m,98Mi,1702580976.0378034
front-end-55b89655c7-r7j55,161m,99Mi,1702580997.3808086
front-end-55b89655c7-r7j55,151m,98Mi,1702581018.7347226
front-end-55b89655c7-r7j55,151m,98Mi,1702581040.169267
front-end-55b89655c7-r7j55,160m,97Mi,1702581061.515703
front-end-55b89655c7-r7j55,127m,99Mi,1702581082.829711
front-end-55b89655c7-r7j55,156m,97Mi,1702581104.164681
front-end-55b89655c7-r7j55,176m,98Mi,1702581125.4866357
front-end-55b89655c7-r7j55,186m,96Mi,1702581146.9260824
front-end-55b89655c7-r7j55,147m,98Mi,1702581168.267105
front-end-55b89655c7-r7j55,159m,98Mi,1702581189.5941284
front-end-55b89655c7-r7j55,155m,96Mi,1702581210.9494095
front-end-55b89655c7-r7j55,167m,96Mi,1702581232.3045378
front-end-55b89655c7-r7j55,177m,98Mi,1702581253.8079133
front-end-55b89655c7-r7j55,162m,100Mi,1702581275.190758
front-end-55b89655c7-r7j55,162m,100Mi,1702581296.5860884
front-end-55b89655c7-r7j55,180m,99Mi,1702581318.054539
front-end-55b89655c7-r7j55,137m,96Mi,1702581339.5564127
front-end-55b89655c7-r7j55,128m,98Mi,1702581361.1458235
front-end-55b89655c7-r7j55,158m,98Mi,1702581382.614998
front-end-55b89655c7-r7j55,141m,98Mi,1702581404.0383883
front-end-55b89655c7-r7j55,148m,99Mi,1702581425.4626994
front-end-55b89655c7-r7j55,149m,97Mi,1702581446.8790636
front-end-55b89655c7-r7j55,176m,97Mi,1702581468.406896
front-end-55b89655c7-r7j55,140m,98Mi,1702581489.8419802
front-end-55b89655c7-r7j55,193m,99Mi,1702581511.2697656
front-end-55b89655c7-r7j55,146m,97Mi,1702581532.6769946
front-end-55b89655c7-r7j55,164m,96Mi,1702581554.1237829
front-end-55b89655c7-r7j55,169m,99Mi,1702581575.62739
front-end-55b89655c7-r7j55,169m,99Mi,1702581597.0364606
front-end-55b89655c7-r7j55,172m,97Mi,1702581618.4719706
front-end-55b89655c7-r7j55,155m,98Mi,1702581639.8772671
front-end-55b89655c7-r7j55,199m,100Mi,1702581661.3586223
front-end-55b89655c7-r7j55,163m,96Mi,1702581682.8773756
front-end-55b89655c7-r7j55,203m,98Mi,1702581704.3410313
front-end-55b89655c7-r7j55,150m,98Mi,1702581725.749551
front-end-55b89655c7-r7j55,163m,99Mi,1702581747.1464467
front-end-55b89655c7-r7j55,188m,94Mi,1702581768.5711517
front-end-55b89655c7-r7j55,173m,95Mi,1702581790.107708
front-end-55b89655c7-r7j55,155m,98Mi,1702581811.5649452
front-end-55b89655c7-r7j55,170m,98Mi,1702581832.9876058
front-end-55b89655c7-r7j55,193m,97Mi,1702581854.472313
front-end-55b89655c7-r7j55,168m,98Mi,1702581875.8946028
front-end-55b89655c7-r7j55,152m,97Mi,1702581897.4225705
front-end-55b89655c7-r7j55,179m,96Mi,1702581918.8294008
front-end-55b89655c7-r7j55,184m,99Mi,1702581940.261362
front-end-55b89655c7-r7j55,161m,97Mi,1702581961.7011588
front-end-55b89655c7-r7j55,141m,96Mi,1702581983.1228206
front-end-55b89655c7-r7j55,156m,99Mi,1702582004.637432
front-end-55b89655c7-r7j55,141m,101Mi,1702582026.1140335
front-end-55b89655c7-r7j55,172m,99Mi,1702582047.4901576
front-end-55b89655c7-r7j55,164m,98Mi,1702582068.8611512
front-end-55b89655c7-r7j55,158m,100Mi,1702582090.2109163
front-end-55b89655c7-r7j55,140m,97Mi,1702582111.6390252
front-end-55b89655c7-r7j55,124m,98Mi,1702582132.9892101
front-end-55b89655c7-r7j55,168m,99Mi,1702582154.3313115
front-end-55b89655c7-r7j55,135m,99Mi,1702582175.6629012
front-end-55b89655c7-r7j55,180m,99Mi,1702582196.9950175
front-end-55b89655c7-r7j55,147m,98Mi,1702582218.3877127
front-end-55b89655c7-r7j55,151m,96Mi,1702582239.7672973
front-end-55b89655c7-r7j55,138m,99Mi,1702582261.1376197
front-end-55b89655c7-r7j55,122m,97Mi,1702582282.4990916
front-end-55b89655c7-r7j55,150m,99Mi,1702582303.9114358
front-end-55b89655c7-r7j55,160m,98Mi,1702582325.343558
front-end-55b89655c7-r7j55,123m,97Mi,1702582346.733062
front-end-55b89655c7-r7j55,123m,98Mi,1702582368.1054206
front-end-55b89655c7-r7j55,135m,99Mi,1702582389.5006533
front-end-55b89655c7-r7j55,159m,99Mi,1702582410.8961117
front-end-55b89655c7-r7j55,137m,99Mi,1702582432.3664124
front-end-55b89655c7-r7j55,151m,96Mi,1702582453.8325353
front-end-55b89655c7-r7j55,140m,99Mi,1702582475.257843
front-end-55b89655c7-r7j55,142m,99Mi,1702582496.666727
front-end-55b89655c7-r7j55,138m,96Mi,1702582518.0720167
front-end-55b89655c7-r7j55,137m,99Mi,1702582539.5611105
front-end-55b89655c7-r7j55,135m,98Mi,1702582560.9634616
front-end-55b89655c7-r7j55,153m,98Mi,1702582582.3724165
front-end-55b89655c7-r7j55,146m,97Mi,1702582603.7649395
front-end-55b89655c7-r7j55,132m,98Mi,1702582625.179674
front-end-55b89655c7-r7j55,158m,96Mi,1702582646.6714406
front-end-55b89655c7-r7j55,139m,99Mi,1702582668.1215475
front-end-55b89655c7-r7j55,148m,96Mi,1702582689.5463145
front-end-55b89655c7-r7j55,161m,96Mi,1702582710.9908807
